date,source_file,food,amount,amount (g),calories,carbs (grams),fat (grams),protein (grams),cholesterol (mg),sodium (mg),sugar (grams),fiber (grams)
"Apr 15, 2025",04010430,"Chicken thigh, cooked, skinless",175 g,175.0,338,0,19,42,224,586,0,0
"Apr 15, 2025",04010430,Broccoli,599 g,599.0,234,38,2,15,0,216,8,14
"Apr 15, 2025",04010430,Blueberries,74 gram,74.0,42,11,0,1,0,1,7,2
"Apr 15, 2025",04010430,Fage - Total 0% Greek Yogurt,219 g,219.0,117,7,0,23,15,80,7,0
"Apr 15, 2025",04010430,"Chicken thigh, cooked, skinless",198 g,198.0,382,0,21,48,253,663,0,0
"Apr 15, 2025",04010430,"Lentils, cooked",149 g,149.0,171,30,1,13,0,347,3,12
"Apr 15, 2025",04010430,Blueberries,84 gram,84.0,48,12,0,1,0,1,8,2
"Apr 15, 2025",04010430,Strawberry,158 gram,158.0,51,12,0,1,0,2,8,3
"Apr 15, 2025",04010430,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Apr 15, 2025",04010430,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Apr 16, 2025",04010430,Kinders - Lemon Pepper,3.75 tsp,18.75,75,15,0,0,0,1575,0,0
"Apr 16, 2025",04010430,"White rice, cooked",210 g,210.0,271,59,1,6,0,515,0,1
"Apr 16, 2025",04010430,"Rosarita - Refried Beans , no fat",1.75 cup,420.0,280,56,0,18,0,2170,0,18
"Apr 16, 2025",04010430,"Chicken thigh, cooked, skinless",207 g,207.0,400,0,22,50,265,693,0,0
"Apr 16, 2025",04010430,"Chicken thigh, cooked, skinless",128 g,128.0,247,0,14,31,164,429,0,0
"Apr 16, 2025",04010430,Oats,81 g,81.0,307,55,5,11,0,5,1,8
"Apr 16, 2025",04010430,"White rice, cooked",161 g,161.0,208,45,0,4,0,394,0,1
"Apr 16, 2025",04010430,"Chicken thigh, cooked, skinless",72 g,72.0,139,0,8,17,92,241,0,0
"Apr 16, 2025",04010430,Leanfit Protein powder - Protein Powder,3 scoop,,360,6,6,75,210,330,3,3
"Apr 16, 2025",04010430,Blueberries,152 gram,152.0,87,22,1,1,0,2,15,4
"Apr 16, 2025",04010430,Strawberry,122 gram,122.0,39,9,0,1,0,1,6,2
"Apr 17, 2025",04010430,"White rice, cooked",326 g,326.0,421,91,1,9,0,799,0,1
"Apr 17, 2025",04010430,"Chicken thigh, cooked, skinless",144 g,144.0,278,0,15,35,184,482,0,0
"Apr 17, 2025",04010430,Fage - Total 0% Greek Yogurt,200 g,200.0,107,7,0,21,13,73,7,0
"Apr 17, 2025",04010430,Nature Valley - Protein Granola,0.67 cup,160.8,270,40,7,13,0,170,16,4
"Apr 17, 2025",04010430,"White rice, cooked",168 g,168.0,217,47,0,4,0,412,0,1
"Apr 17, 2025",04010430,"Chicken thigh, cooked, skinless",214 g,214.0,413,0,23,52,274,717,0,0
"Apr 17, 2025",04010430,Oats,80 g,80.0,303,54,5,11,0,5,1,8
"Apr 17, 2025",04010430,Blueberries,195 gram,195.0,111,28,1,1,0,2,19,5
"Apr 17, 2025",04010430,Strawberry,135 gram,135.0,43,10,0,1,0,1,7,3
"Apr 17, 2025",04010430,Leanfit Protein powder - Protein Powder,3 scoop,,360,6,6,75,210,330,3,3
"Apr 18, 2025",04010430,Gold Rush Creamery - Swiss Cheese,1.09 oz,30.901500000000002,120,0,10,9,27,55,0,0
"Apr 18, 2025",04010430,Gold Rush Creamery - Swiss Cheese,1.09 oz,30.901500000000002,120,0,10,9,27,55,0,0
"Apr 18, 2025",04010430,La Panzanella - crackers,4 ea,,70,13,1,2,0,95,0,0
"Apr 18, 2025",04010430,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Apr 18, 2025",04010430,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Apr 18, 2025",04010430,Oats,82 g,82.0,311,56,5,11,0,5,1,8
"Apr 18, 2025",04010430,"White rice, cooked",157 g,157.0,203,44,0,4,0,385,0,1
"Apr 18, 2025",04010430,"Chicken thigh, cooked, skinless",172 g,172.0,332,0,18,41,220,576,0,0
"Apr 18, 2025",04010430,Nature Valley - Protein Granola,0.67 cup,160.8,270,40,7,13,0,170,16,4
"Apr 18, 2025",04010430,Fage - Total 0% Greek Yogurt,200 g,200.0,107,7,0,21,13,73,7,0
"Apr 18, 2025",04010430,La Panzanella - crackers,18 ea,,315,59,2,9,0,428,0,0
"Apr 18, 2025",04010430,Fat Free Milk - Fat Free Milk,609 milliliter,609.0,232,33,0,21,13,335,31,0
"Apr 18, 2025",04010430,"G Hughes - BBQ Sauce, Hickory",58 g,58.0,19,4,0,0,0,387,0,0
"Apr 18, 2025",04010430,Broccoli,208 g,208.0,81,13,1,5,0,75,3,5
"Apr 18, 2025",04010430,"Rosarita - Refried Beans , no fat",1.75 cup,420.0,280,56,0,18,0,2170,0,18
"Apr 19, 2025",04010430,"White rice, cooked",296 g,296.0,382,83,1,8,0,725,0,1
"Apr 19, 2025",04010430,"G Hughes - BBQ Sauce, Hickory",25 g,25.0,8,2,0,0,0,167,0,0
"Apr 19, 2025",04010430,Broccoli,104 g,104.0,41,7,0,3,0,37,1,2
"Apr 19, 2025",04010430,80% ground beef - 80% ground beef,102 gram,102.0,205,0,20,18,0,0,0,0
"Apr 19, 2025",04010430,Nature Valley - Protein Granola,0.67 cup,160.8,270,40,7,13,0,170,16,4
"Apr 19, 2025",04010430,80% ground beef - 80% ground beef,146 gram,146.0,294,0,28,26,0,0,0,0
"Apr 19, 2025",04010430,Bush's Chile Beans (Pinto) - Pinto Beans,1.75 cup,420.0,385,70,4,21,0,1855,7,21
"Apr 19, 2025",04010430,80% ground beef - 80% ground beef,107 gram,107.0,215,0,21,19,0,0,0,0
"Apr 19, 2025",04010430,Broccoli,136 g,136.0,53,9,0,3,0,49,2,3
"Apr 19, 2025",04010430,"G Hughes - BBQ Sauce, Hickory",34 g,34.0,11,2,0,0,0,227,0,0
"Apr 19, 2025",04010430,"White rice, cooked",161 g,161.0,208,45,0,4,0,394,0,1
"Apr 19, 2025",04010430,80% ground beef - 80% ground beef,120 gram,120.0,241,0,23,21,0,0,0,0
"Apr 19, 2025",04010430,Oats,21 g,21.0,80,14,1,3,0,1,0,2
"Apr 19, 2025",04010430,Strawberry,158 gram,158.0,51,12,0,1,0,2,8,3
"Apr 19, 2025",04010430,Oats,45 g,45.0,171,30,3,6,0,3,0,5
"Apr 19, 2025",04010430,Banana,107 g,107.0,104,24,0,1,0,0,17,2
"Apr 19, 2025",04010430,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Apr 20, 2025",04010430,Mexican Cheese - Cheese,40 gram,40.0,157,1,13,9,36,257,0,0
"Apr 20, 2025",04010430,"White rice, cooked",207 g,207.0,267,58,1,6,0,507,0,1
"Apr 20, 2025",04010430,"Lentils, cooked",228 g,228.0,262,46,1,20,0,531,4,18
"Apr 20, 2025",04010430,"White rice, cooked",80 g,80.0,103,22,0,2,0,196,0,0
"Apr 20, 2025",04010430,Fat Free Milk - Fat Free Milk,360 milliliter,360.0,137,20,0,12,8,198,18,0
"Apr 20, 2025",04010430,"Chicken thigh, cooked, skinless",123 g,123.0,237,0,13,30,157,412,0,0
"Apr 20, 2025",04010430,"Russet potato, baked",318 g,318.0,302,68,0,8,0,45,3,7
"Apr 20, 2025",04010430,"Chicken thigh, cooked, skinless",132 g,132.0,255,0,14,32,169,442,0,0
"Apr 20, 2025",04010430,"White rice, cooked",239 g,239.0,308,67,1,6,0,586,0,1
"Apr 20, 2025",04010430,"Chicken thigh, cooked, skinless",220 g,220.0,425,0,24,53,282,737,0,0
"Apr 20, 2025",04010430,"White rice, cooked",102 g,102.0,132,29,0,3,0,250,0,0
"Apr 20, 2025",04010430,Blueberries,108 gram,108.0,62,16,0,1,0,1,11,3
"Apr 20, 2025",04010430,Banana,1 medium,,114,27,0,1,0,0,19,2
"Apr 20, 2025",04010430,Strawberry,133 gram,133.0,43,10,0,1,0,1,7,3
"Apr 20, 2025",04010430,Oats,40 g,40.0,152,27,3,5,0,2,0,4
"Apr 20, 2025",04010430,Leanfit Protein powder - Protein Powder,3 scoop,,360,6,6,75,210,330,3,3
"Apr 21, 2025",04010430,Potato - Russet Potatoes,89 gram,89.0,115,27,0,3,0,0,1,2
"Apr 21, 2025",04010430,Broccoli,116 g,116.0,45,7,0,3,0,42,2,3
"Apr 21, 2025",04010430,Mexican Cheese - Cheese,46 gram,46.0,181,2,15,10,41,296,0,0
"Apr 21, 2025",04010430,Potato - Russet Potatoes,255 gram,255.0,330,78,0,9,0,0,3,6
"Apr 21, 2025",04010430,"Chicken thigh, cooked, skinless",129 g,129.0,249,0,14,31,165,432,0,0
"Apr 21, 2025",04010430,80% ground beef - 80% ground beef,107 gram,107.0,215,0,21,19,0,0,0,0
"Apr 21, 2025",04010430,Broccoli,248 g,248.0,97,16,1,6,0,89,3,6
"Apr 21, 2025",04010430,Banana,1 medium,,114,27,0,1,0,0,19,2
"Apr 21, 2025",04010430,"Chicken thigh, cooked, skinless",101 g,101.0,195,0,11,24,129,338,0,0
"Apr 21, 2025",04010430,Broccoli,107 g,107.0,42,7,0,3,0,39,1,3
"Apr 21, 2025",04010430,"Lentils, cooked",229 g,229.0,263,46,1,21,0,534,4,18
"Apr 21, 2025",04010430,Kinders - Lemon Pepper,1.25 tsp,6.25,25,5,0,0,0,525,0,0
"Apr 21, 2025",04010430,"White rice, cooked",322 g,322.0,415,90,1,9,0,789,0,1
"Apr 21, 2025",04010430,"Chicken thigh, cooked, skinless",104 g,104.0,201,0,11,25,133,348,0,0
"Apr 21, 2025",04010430,80% ground beef - 80% ground beef,150 gram,150.0,302,0,29,26,0,0,0,0
"Apr 21, 2025",04010430,Strawberry,143 gram,143.0,46,11,0,1,0,1,7,3
"Apr 21, 2025",04010430,Blueberries,111 gram,111.0,63,16,0,1,0,1,11,3
"Apr 21, 2025",04010430,Banana,113 g,113.0,110,26,0,1,0,0,18,2
"Apr 21, 2025",04010430,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Apr 21, 2025",04010430,Oats,40 g,40.0,152,27,3,5,0,2,0,4
"Apr 22, 2025",04010430,"White rice, cooked",451 g,451.0,582,126,1,12,0,1105,0,2
"Apr 22, 2025",04010430,"Chicken thigh, cooked, skinless",159 g,159.0,307,0,17,38,204,533,0,0
"Apr 22, 2025",04010430,Fat Free Milk - Fat Free Milk,480 milliliter,480.0,183,26,0,16,10,264,24,0
"Apr 22, 2025",04010430,Kinders - Lemon Pepper,1.25 tsp,6.25,25,5,0,0,0,525,0,0
"Apr 22, 2025",04010430,"Lentils, cooked",386 g,386.0,444,77,1,35,0,899,7,30
"Apr 22, 2025",04010430,"White rice, cooked",256 g,256.0,330,72,1,7,0,627,0,1
"Apr 22, 2025",04010430,"Lentils, cooked",208 g,208.0,239,42,1,19,0,485,4,16
"Apr 22, 2025",04010430,"Chicken thigh, cooked, skinless",103 g,103.0,199,0,11,25,132,345,0,0
"Apr 22, 2025",04010430,80% ground beef - 80% ground beef,126 gram,126.0,253,0,24,22,0,0,0,0
"Apr 22, 2025",04010430,Banana,1 medium,,114,27,0,1,0,0,19,2
"Apr 22, 2025",04010430,Blueberries,107 gram,107.0,61,16,0,1,0,1,11,3
"Apr 22, 2025",04010430,Strawberry,200 gram,200.0,64,15,1,1,0,2,10,4
"Apr 22, 2025",04010430,Banana,103 g,103.0,100,23,0,1,0,0,16,2
"Apr 22, 2025",04010430,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Apr 22, 2025",04010430,Oats,41 g,41.0,155,28,3,5,0,2,0,4
"Apr 23, 2025",04010430,Mexican Cheese - Cheese,28 gram,28.0,110,1,9,6,25,180,0,0
"Apr 23, 2025",04010430,"White rice, cooked",380 g,380.0,490,106,1,10,0,931,0,2
"Apr 23, 2025",04010430,Oats,40 g,40.0,152,27,3,5,0,2,0,4
"Apr 23, 2025",04010430,Fat Free Milk - Fat Free Milk,417 milliliter,417.0,159,23,0,14,9,229,21,0
"Apr 23, 2025",04010430,Potato - Russet Potatoes,208 gram,208.0,269,64,0,7,0,0,2,5
"Apr 23, 2025",04010430,"Chicken thigh, cooked, skinless",154 g,154.0,297,0,16,37,197,516,0,0
"Apr 23, 2025",04010430,"Chicken thigh, cooked, skinless",106 g,106.0,205,0,11,26,136,355,0,0
"Apr 23, 2025",04010430,"Lentils, cooked",290 g,290.0,334,58,1,26,0,676,5,23
"Apr 23, 2025",04010430,"Lentils, cooked",246 g,246.0,283,49,1,22,0,573,4,19
"Apr 23, 2025",04010430,"Chicken thigh, cooked, skinless",93 g,93.0,179,0,10,22,119,312,0,0
"Apr 23, 2025",04010430,Potato - Russet Potatoes,103 gram,103.0,133,31,0,4,0,0,1,2
"Apr 23, 2025",04010430,Broccoli,135 g,135.0,53,8,0,3,0,49,2,3
"Apr 23, 2025",04010430,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Apr 23, 2025",04010430,Signature Select - Mixed Fruit,189 g,189.0,86,22,0,1,0,0,17,4
"Apr 23, 2025",04010430,Strawberry,149 gram,149.0,48,11,0,1,0,1,7,3
"Apr 23, 2025",04010430,Nature Valley - Protein Granola,0.67 cup,160.8,270,40,7,13,0,170,16,4
"Apr 24, 2025",04010430,Blueberries,165 gram,165.0,94,24,1,1,0,2,16,4
"Apr 24, 2025",04010430,Banana,99 g,99.0,96,22,0,1,0,0,16,2
"Apr 24, 2025",04010430,Oats,198 g,198.0,750,134,13,26,0,12,2,20
"Apr 24, 2025",04010430,"G Hughes - BBQ Sauce, Hickory",27 g,27.0,9,2,0,0,0,180,0,0
"Apr 24, 2025",04010430,"Chicken thigh, cooked, skinless",195 g,195.0,376,0,21,47,250,653,0,0
"Apr 24, 2025",04010430,"G Hughes - BBQ Sauce, Hickory",32 g,32.0,11,2,0,0,0,213,0,0
"Apr 24, 2025",04010430,"White rice, cooked",211 g,211.0,272,59,1,6,0,517,0,1
"Apr 24, 2025",04010430,Broccoli,83 g,83.0,32,5,0,2,0,30,1,2
"Apr 24, 2025",04010430,"White rice, cooked",125 g,125.0,161,35,0,3,0,306,0,1
"Apr 24, 2025",04010430,"Lentils, cooked",271 g,271.0,312,54,1,24,0,631,5,21
"Apr 24, 2025",04010430,"Chicken thigh, cooked, skinless",218 g,218.0,421,0,23,53,279,730,0,0
"Apr 24, 2025",04010430,Blueberries,171 gram,171.0,97,25,1,1,0,2,17,4
"Apr 24, 2025",04010430,Banana,118 g,118.0,114,27,0,1,0,0,19,2
"Apr 24, 2025",04010430,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Apr 24, 2025",04010430,Oats,40 g,40.0,152,27,3,5,0,2,0,4
"Apr 25, 2025",04010430,Mexican Cheese - Cheese,73 gram,73.0,287,3,23,16,65,469,0,0
"Apr 25, 2025",04010430,"Rosarita - Refried Beans , no fat",1.75 cup,420.0,280,56,0,18,0,2170,0,18
"Apr 25, 2025",04010430,Mexican Cheese - Cheese,85 gram,85.0,334,3,27,18,76,546,0,0
"Apr 25, 2025",04010430,Mexican Cheese - Cheese,66 gram,66.0,259,2,21,14,59,424,0,0
"Apr 25, 2025",04010430,"Chicken thigh, cooked, skinless",97 g,97.0,187,0,10,23,124,325,0,0
"Apr 25, 2025",04010430,"Chicken thigh, cooked, skinless",203 g,203.0,392,0,22,49,260,680,0,0
"Apr 25, 2025",04010430,Signature Select - Berry Mix,122 g,122.0,56,15,0,1,0,0,8,5
"Apr 25, 2025",04010430,Fage - Total 0% Greek Yogurt,457 g,457.0,244,15,0,49,30,168,15,0
"Apr 25, 2025",04010430,Blueberries,45 gram,45.0,26,7,0,0,0,0,4,1
"Apr 25, 2025",04010430,Banana,105 g,105.0,102,24,0,1,0,0,17,2
"Apr 25, 2025",04010430,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Apr 25, 2025",04010430,Oats,40 g,40.0,152,27,3,5,0,2,0,4
"Apr 26, 2025",04010430,"Rosarita - Refried Beans , no fat",1.25 cup,300.0,200,40,0,13,0,1550,0,13
"Apr 26, 2025",04010430,Potato - Russet Potatoes,199 gram,199.0,257,61,0,7,0,0,2,5
"Apr 26, 2025",04010430,"Lentils, cooked",194 g,194.0,223,39,1,17,0,452,3,15
"Apr 26, 2025",04010430,Potato - Russet Potatoes,275 gram,275.0,356,84,0,10,0,0,3,6
"Apr 26, 2025",04010430,"Lentils, cooked",226 g,226.0,260,45,1,20,0,527,4,18
"Apr 26, 2025",04010430,80% ground beef - 80% ground beef,155 gram,155.0,312,0,30,27,0,0,0,0
"Apr 26, 2025",04010430,"Chicken thigh, cooked, skinless",85 g,85.0,164,0,9,20,109,285,0,0
"Apr 26, 2025",04010430,Turkey Sandwich,1.1 sandwich,,239,34,5,15,30,789,4,2
"Apr 26, 2025",04010430,"Chicken thigh, cooked, skinless",208 g,208.0,401,0,22,50,266,697,0,0
"Apr 26, 2025",04010430,Potato - Russet Potatoes,279 gram,279.0,361,85,0,10,0,0,3,7
"Apr 26, 2025",04010430,Blueberries,183 gram,183.0,104,27,1,1,0,2,18,4
"Apr 26, 2025",04010430,Banana,113 g,113.0,110,26,0,1,0,0,18,2
"Apr 26, 2025",04010430,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Apr 26, 2025",04010430,Oats,42 g,42.0,159,28,3,6,0,3,0,4
"Apr 27, 2025",04010430,"Rosarita - Refried Beans , no fat",0.5 cup,120.0,80,16,0,5,0,620,0,5
"Apr 27, 2025",04010430,"White rice, cooked",137 g,137.0,177,38,0,4,0,336,0,1
"Apr 27, 2025",04010430,Minute - Instant white rice,145 gram,145.0,536,120,0,13,0,0,0,0
"Apr 27, 2025",04010430,Panda Express - Orange Chicken,17.1 oz,484.7850000000001,1470,153,69,75,240,2460,57,6
"Apr 27, 2025",04010430,Panda Express - Super Greens,14 oz,396.90000000000003,180,20,6,12,0,520,8,10
"Apr 27, 2025",04010430,"G Hughes - BBQ Sauce, Hickory",33 g,33.0,11,2,0,0,0,220,0,0
"Apr 27, 2025",04010430,"White rice, cooked",158 g,158.0,204,44,0,4,0,387,0,1
"Apr 27, 2025",04010430,"Chicken breast, grilled, skinless",224 g,224.0,394,0,12,66,215,791,0,0
"Apr 27, 2025",04010430,Blueberries,116 gram,116.0,66,17,0,1,0,1,12,3
"Apr 27, 2025",04010430,Banana,122 g,122.0,118,28,0,1,0,0,19,2
"Apr 27, 2025",04010430,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Apr 27, 2025",04010430,Oats,46 g,46.0,174,31,3,6,0,3,0,5
"Apr 28, 2025",04010430,Kinders - Lemon Pepper,1.75 tsp,8.75,35,7,0,0,0,735,0,0
"Apr 28, 2025",04010430,"Rosarita - Refried Beans , no fat",1 cup,240.0,161,32,0,10,0,1246,0,10
"Apr 28, 2025",04010430,Nature Valley - Protein Granola,50 g,50.0,210,30,6,10,0,124,13,3
"Apr 28, 2025",04010430,"White rice, cooked",578 g,578.0,746,162,2,15,0,1416,0,2
"Apr 28, 2025",04010430,"Chicken breast, grilled, skinless",171 g,171.0,301,0,9,51,164,604,0,0
"Apr 28, 2025",04010430,"Chicken breast, grilled, skinless",297 g,297.0,523,0,16,88,285,1048,0,0
"Apr 28, 2025",04010430,Reese's - Peanut Butter Cups,91 g,91.0,455,52,26,11,5,325,48,4
"Apr 28, 2025",04010430,Hammond's - Caramel Marshmallow Chocolate,66 g,66.0,231,36,8,3,17,165,33,0
"Apr 28, 2025",04010430,Broccoli,325 g,325.0,127,20,1,8,0,117,5,8
"Apr 28, 2025",04010430,Broccoli,328 g,328.0,128,21,1,8,0,118,5,8
"Apr 28, 2025",04010430,Blueberries,149 gram,149.0,85,22,0,1,0,1,15,4
"Apr 28, 2025",04010430,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Apr 28, 2025",04010430,Oats,40 g,40.0,152,27,3,5,0,2,0,4
"Apr 29, 2025",04010430,"G Hughes - BBQ Sauce, Hickory",87 g,87.0,29,6,0,0,0,580,0,0
"Apr 29, 2025",04010430,"White rice, cooked",556 g,556.0,717,156,2,15,0,1362,0,2
"Apr 29, 2025",04010430,"Rosarita - Refried Beans , no fat",0.74 cup,177.6,118,24,0,7,0,918,0,7
"Apr 29, 2025",04010430,"White rice, cooked",158 g,158.0,204,44,0,4,0,387,0,1
"Apr 29, 2025",04010430,"Chicken breast, grilled, skinless",128 g,128.0,225,0,7,38,123,452,0,0
"Apr 29, 2025",04010430,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Apr 29, 2025",04010430,Fat Free Milk - Fat Free Milk,405 milliliter,405.0,154,22,0,14,9,223,21,0
"Apr 29, 2025",04010430,"White rice, cooked",159 g,159.0,205,45,0,4,0,390,0,1
"Apr 29, 2025",04010430,Fage - Total 0% Greek Yogurt,170 g,170.0,91,6,0,18,11,62,6,0
"Apr 29, 2025",04010430,"Chicken breast, grilled, skinless",110 g,110.0,194,0,6,33,106,388,0,0
"Apr 29, 2025",04010430,Signature Select - Mixed Fruit,143 g,143.0,65,17,0,1,0,0,13,3
"Apr 29, 2025",04010430,Blueberries,129 gram,129.0,74,19,0,1,0,1,13,3
"Apr 29, 2025",04010430,Oats,40 g,40.0,152,27,3,5,0,2,0,4
"Apr 29, 2025",04010430,Leanfit Protein powder - Protein Powder,3 scoop,,360,6,6,75,210,330,3,3
"Apr 30, 2025",04010430,"White rice, cooked",96 g,96.0,124,27,0,3,0,235,0,0
"Apr 30, 2025",04010430,Shin - Shin noodles soup,120 g,120.0,520,82,16,10,0,1960,4,2
"Apr 30, 2025",04010430,Lucerne - Mexican Style Cheese Blend,62 g,62.0,244,2,18,13,55,376,0,0
"Apr 30, 2025",04010430,"G Hughes - BBQ Sauce, Hickory",49 g,49.0,16,3,0,0,0,327,0,0
"Apr 30, 2025",04010430,Broccoli,356 g,356.0,139,22,1,9,0,128,5,9
"Apr 30, 2025",04010430,"G Hughes - BBQ Sauce, Hickory",30 g,30.0,10,2,0,0,0,200,0,0
"Apr 30, 2025",04010430,"White rice, cooked",179 g,179.0,231,50,1,5,0,439,0,1
"Apr 30, 2025",04010430,Fage - Total 0% Greek Yogurt,218 g,218.0,116,7,0,23,15,80,7,0
"Apr 30, 2025",04010430,Fat Free Milk - Fat Free Milk,403 milliliter,403.0,153,22,0,14,9,221,20,0
"Apr 30, 2025",04010430,"White rice, cooked",331 g,331.0,427,93,1,9,0,811,0,1
"Apr 30, 2025",04010430,"Chicken breast, grilled, skinless",128 g,128.0,225,0,7,38,123,452,0,0
"Apr 30, 2025",04010430,Blueberries,177 gram,177.0,101,26,1,1,0,2,18,4
"Apr 30, 2025",04010430,Oats,40 g,40.0,152,27,3,5,0,2,0,4
"Apr 30, 2025",04010430,Leanfit Protein powder - Protein Powder,3 scoop,,360,6,6,75,210,330,3,3
"Feb 1, 2025",02010228,"Ground turkey, cooked",150 g,150.0,305,0,16,41,140,117,0,0
"Feb 1, 2025",02010228,"Lentils, cooked",120 g,120.0,138,24,0,11,0,280,2,9
"Feb 1, 2025",02010228,Pede Meat Ravioli - Meat Ravioli,20.7 pieces,,713,101,16,35,138,828,2,5
"Feb 1, 2025",02010228,Cheese - Mozzarella Cheese,60 gram,60.0,212,3,16,19,40,450,0,3
"Feb 1, 2025",02010228,Pita bread,1 medium pita,,157,32,1,5,0,306,1,1
"Feb 1, 2025",02010228,Mixed salad greens,4 cup,960.0,24,4,0,2,0,62,1,2
"Feb 1, 2025",02010228,Marmite - Marmite,10 gram,10.0,20,2,0,3,0,0,0,0
"Feb 1, 2025",02010228,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Feb 1, 2025",02010228,Banana,1 medium,,114,27,0,1,0,0,19,2
"Feb 1, 2025",02010228,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Feb 1, 2025",02010228,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Feb 1, 2025",02010228,"Chicken thigh, cooked, skinless",92 g,92.0,178,0,10,22,118,308,0,0
"Feb 1, 2025",02010228,Red bell pepper,56 g,56.0,17,3,0,1,0,0,2,1
"Feb 1, 2025",02010228,Flora pepperoncini - Pepperoncini,48 gram,48.0,8,5,0,0,0,0,0,0
"Feb 1, 2025",02010228,Onion,40 gram,40.0,16,4,0,0,0,2,2,1
"Feb 1, 2025",02010228,"White rice, cooked",231 g,231.0,298,65,1,6,0,566,0,1
"Feb 1, 2025",02010228,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Feb 2, 2025",02010228,"Chicken thigh, cooked, skinless",109 g,109.0,210,0,12,26,140,365,0,0
"Feb 2, 2025",02010228,Potato,132 gram,132.0,102,23,0,3,0,8,1,3
"Feb 2, 2025",02010228,Lettuce,1 cup,240.0,7,1,0,0,0,8,0,0
"Feb 2, 2025",02010228,Hamburger bun,1 bun,,145,26,2,5,0,257,4,1
"Feb 2, 2025",02010228,American cheese,1 slice,,77,1,6,4,21,351,0,0
"Feb 2, 2025",02010228,The Rustik Oven - Sourdough Bread,0.5 slice,,90,16,1,4,0,155,0,1
"Feb 2, 2025",02010228,"Chicken thigh, cooked, skinless",108 g,108.0,208,0,12,26,138,362,0,0
"Feb 2, 2025",02010228,"White rice, cooked",210 g,210.0,271,59,1,6,0,515,0,1
"Feb 2, 2025",02010228,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Feb 2, 2025",02010228,Banana,1 medium,,114,27,0,1,0,0,19,2
"Feb 2, 2025",02010228,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Feb 2, 2025",02010228,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Feb 2, 2025",02010228,Light mayo - Light Mayo,1 tablespoon,15.0,35,1,4,0,5,125,0,0
"Feb 2, 2025",02010228,Potato,202 gram,202.0,156,35,0,4,0,12,2,4
"Feb 2, 2025",02010228,Lucerne - Reduced Fat Sharp Cheddar,56 gram,56.0,178,2,12,16,40,356,0,0
"Feb 2, 2025",02010228,"Chicken thigh, cooked, skinless",113 g,113.0,218,0,12,27,145,379,0,0
"Feb 2, 2025",02010228,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Feb 3, 2025",02010228,"Chicken thigh, cooked, skinless",78 g,78.0,151,0,8,19,100,261,0,0
"Feb 3, 2025",02010228,"Lentils, cooked",100 g,100.0,115,20,0,9,0,233,2,8
"Feb 3, 2025",02010228,"White rice, cooked",78 g,78.0,101,22,0,2,0,191,0,0
"Feb 3, 2025",02010228,"Lentils, cooked",130 g,130.0,150,26,0,12,0,303,2,10
"Feb 3, 2025",02010228,"Ground turkey, cooked",77 g,77.0,156,0,8,21,72,60,0,0
"Feb 3, 2025",02010228,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Feb 3, 2025",02010228,"Chicken thigh, cooked, skinless",114 g,114.0,220,0,12,27,146,382,0,0
"Feb 3, 2025",02010228,"White rice, cooked",155 g,155.0,200,43,0,4,0,380,0,1
"Feb 3, 2025",02010228,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Feb 3, 2025",02010228,Banana,1 medium,,114,27,0,1,0,0,19,2
"Feb 3, 2025",02010228,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Feb 3, 2025",02010228,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
